35,48,220,f,Substation,f,'"TSO"=>"", "oid"=>"57056", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.303925,26.001253
34,48,132,f,Substation,f,'"TSO"=>"", "oid"=>"57056", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.303925,26.001253
38,50,220,f,Substation,f,'"TSO"=>"", "oid"=>"57071", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.649994,26.345114
7223,8179,380,f,joint,,,15.2914364190469,50.5062138347533
37,50,132,f,Substation,f,'"TSO"=>"", "oid"=>"57071", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.649994,26.345114
39,51,220,f,Substation,f,'"TSO"=>"", "oid"=>"56937", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.545624,26.197341
41,52,220,f,Substation,f,'"TSO"=>"", "oid"=>"57062", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.725525,26.115986
40,52,132,f,Substation,f,'"TSO"=>"", "oid"=>"57062", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.725525,26.115986
42,53,132,f,Substation,f,'"TSO"=>"", "oid"=>"57142", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.941132,26.029638
44,54,220,f,Substation,f,'"TSO"=>"", "oid"=>"57077", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.663727,25.733107
43,54,132,f,Substation,f,'"TSO"=>"", "oid"=>"57077", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.663727,25.733107
45,55,132,f,Mixed fuels,f,'"TSO"=>"", "oid"=>"57045", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.566223,25.367605
46,56,132,f,Substation,f,'"TSO"=>"", "oid"=>"57046", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.538757,25.285679
47,58,132,f,Substation,f,'"TSO"=>"", "oid"=>"57047", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.610168,25.064453
48,59,220,f,Substation,f,'"TSO"=>"", "oid"=>"57069", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.836761,24.859026
49,60,132,f,Substation,f,'"TSO"=>"", "oid"=>"57070", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.941132,25.110471
50,61,132,f,Substation,f,'"TSO"=>"", "oid"=>"57048", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',33.038635,24.554618
51,62,220,f,Substation,f,'"TSO"=>"", "oid"=>"56934", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.284943,22.745789
52,63,220,f,Substation,f,'"TSO"=>"", "oid"=>"56935", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.426392,23.094891
53,64,220,f,Substation,f,'"TSO"=>"", "oid"=>"57141", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.525269,22.991267
54,65,220,f,Substation,f,'"TSO"=>"", "oid"=>"57051", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.343994,22.840743
55,66,220,f,Substation,f,'"TSO"=>"", "oid"=>"57140", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.309662,22.627955
56,67,220,f,Substation,f,'"TSO"=>"", "oid"=>"57139", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.378326,22.712856
57,68,220,f,Substation,f,'"TSO"=>"", "oid"=>"57061", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.470337,22.811631
58,69,220,f,Substation,f,'"TSO"=>"", "oid"=>"56933", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.239624,22.555684
59,70,220,f,Substation,f,'"TSO"=>"", "oid"=>"57052", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.606293,22.362776
60,71,220,f,Substation,f,'"TSO"=>"", "oid"=>"57059", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',31.858978,22.64063
62,73,220,f,Substation,f,'"TSO"=>"", "oid"=>"57050", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.860107,24.028905
61,73,132,f,Substation,f,'"TSO"=>"", "oid"=>"57050", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.860107,24.028905
63,74,132,f,Substation,f,'"TSO"=>"", "oid"=>"57049", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.99881,24.141741
66,75,500,f,Substation,f,'"TSO"=>"", "oid"=>"57060", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.932892,23.89086
65,75,220,f,Substation,f,'"TSO"=>"", "oid"=>"57060", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.932892,23.89086
64,75,132,f,Substation,f,'"TSO"=>"", "oid"=>"57060", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',32.932892,23.89086
67,77,220,f,Substation,f,'"TSO"=>"", "oid"=>"57058", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',33.059235,24.319568
68,78,132,f,Substation,f,'"TSO"=>"", "oid"=>"57068", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',33.071594,23.987507
69,79,220,f,Substation,t,'"TSO"=>"", "oid"=>"57388", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',28.096161,26.124617
70,80,132,f,Substation,f,'"TSO"=>"", "oid"=>"57808", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',21.049805,26.112287
72,81,220,f,Substation,f,'"TSO"=>"", "oid"=>"57771", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',21.486511,26.630273
71,81,132,f,Substation,f,'"TSO"=>"", "oid"=>"57771", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',21.486511,26.630273
8636,9861,380,f,joint,,,-7.46795700000001,41.212755
8635,9861,220,f,joint,,,-7.46795700000001,41.212755
73,82,132,f,Fossil fuel,f,'"TSO"=>"", "oid"=>"57807", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',22.214355,25.258359
74,83,220,f,Substation,f,'"TSO"=>"", "oid"=>"57716", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',11.274719,26.090088
75,84,220,f,Fossil fuel,f,'"TSO"=>"", "oid"=>"57717", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',12.998199,26.803235
76,85,220,f,Substation,f,'"TSO"=>"", "oid"=>"57718", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',13.377228,26.975933
77,86,220,f,Substation,f,'"TSO"=>"", "oid"=>"57719", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',13.739777,26.931865
78,87,220,f,Substation,f,'"oid"=>"65715", "country"=>"LY", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',14.176483,26.667096
79,88,220,f,Substation,f,'"TSO"=>"", "oid"=>"57720", "country"=>"LY", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',14.642029,26.39064
80,89,220,f,Substation,f,'"oid"=>"65716", "country"=>"LY", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',15.269623,26.437377
81,90,220,f,Substation,f,'"oid"=>"66914", "country"=>"DZ", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',0.168914999999999,26.727213
83,91,380,f,Substation,f,'"oid"=>"66917", "country"=>"DZ", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',1.25244100000001,27.008973
82,91,220,f,Substation,f,'"oid"=>"66917", "country"=>"DZ", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',1.25244100000001,27.008973
85,92,220,f,Substation,f,'"oid"=>"58116", "country"=>"MA", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-14.385223,26.115986
84,92,132,f,Substation,f,'"oid"=>"58116", "country"=>"MA", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-14.385223,26.115986
86,93,220,f,Substation,f,'"oid"=>"87721", "country"=>"MA", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-14.225922,25.556071
87,94,380,f,Wind farm,f,'"oid"=>"58521", "country"=>"MA", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-15.597839,23.979979
88,95,220,f,Substation,f,'"TSO"=>"", "oid"=>"57700", "country"=>"MA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-13.466492,26.654823
90,96,220,f,Substation,f,'"TSO"=>"", "oid"=>"57701", "country"=>"MA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-13.487091,26.570105
89,96,132,f,Substation,f,'"TSO"=>"", "oid"=>"57701", "country"=>"MA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-13.487091,26.570105
91,97,380,f,Substation,t,'"oid"=>"60515", "country"=>"MA", "visible"=>"1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-13.653259,26.102421
92,98,220,f,Substation,f,'"TSO"=>"", "oid"=>"57699", "country"=>"MA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-13.184967,26.740705
94,99,380,f,Fossil fuel,f,'"TSO"=>"", "oid"=>"57714", "country"=>"MA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-12.932281,26.802009
93,99,220,f,Fossil fuel,f,'"TSO"=>"", "oid"=>"57714", "country"=>"MA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',-12.932281,26.802009
95,101,,t,Substation,f,'"TSO"=>"", "oid"=>"29895", "country"=>"SA", "visible"=>"1", "capacity"=>"-1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',40.498352,27.954378
96,102,380,f,Substation,f,'"TSO"=>"", "oid"=>"29841", "country"=>"IQ", "visible"=>"1", "capacity"=>"-1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',44.813232,31.459125
97,104,220,f,Substation,f,'"TSO"=>"", "oid"=>"57342", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',33.924408,31.131726
98,106,220,f,Substation,f,'"TSO"=>"", "oid"=>"57251", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.085083,30.978787
100,107,220,f,Substation,f,'"oid"=>"58914", "country"=>"PA", "visible"=>"1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.278717,31.279725
99,107,132,f,Substation,f,'"oid"=>"58914", "country"=>"PA", "visible"=>"1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.278717,31.279725
102,109,380,f,Substation,f,'"TSO"=>"", "oid"=>"56918", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.567108,31.681433
101,109,132,f,Substation,f,'"TSO"=>"", "oid"=>"56918", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.567108,31.681433
103,112,380,f,Substation,f,'"TSO"=>"", "oid"=>"56929", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.715424,31.788886
104,113,132,f,Substation,f,'"oid"=>"58913", "country"=>"PA", "visible"=>"1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.51355,31.548112
106,114,380,f,Substation,f,'"TSO"=>"", "oid"=>"56932", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.745636,31.480209
105,114,132,f,Substation,f,'"TSO"=>"", "oid"=>"56932", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.745636,31.480209
107,115,132,f,Substation,f,'"TSO"=>"", "oid"=>"57894", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.034027,31.819231
108,116,132,f,Substation,f,'"TSO"=>"", "oid"=>"57889", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.057373,31.718822
109,117,132,f,Substation,t,'"TSO"=>"", "oid"=>"57888", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.127411,31.701298
110,118,132,f,Substation,f,'"TSO"=>"", "oid"=>"57886", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.013428,31.651043
111,119,132,f,Substation,t,'"TSO"=>"", "oid"=>"57885", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',34.981842,31.601931
112,120,132,f,Substation,t,'"TSO"=>"", "oid"=>"57887", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.108185,31.537579
114,121,380,f,Substation,f,'"TSO"=>"", "oid"=>"56915", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',34.763489,31.14348
113,121,132,f,Substation,f,'"TSO"=>"", "oid"=>"56915", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',34.763489,31.14348
115,122,220,f,Substation,f,'"TSO"=>"", "oid"=>"57252", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',33.828278,30.634367
118,123,500,f,Substation,f,'"TSO"=>"", "oid"=>"57065", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',34.796448,29.59973
117,123,380,f,Substation,f,'"TSO"=>"", "oid"=>"57065", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',34.796448,29.59973
116,123,220,f,Substation,f,'"TSO"=>"", "oid"=>"57065", "country"=>"EG", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',34.796448,29.59973
119,124,132,f,Substation,f,'"TSO"=>"", "oid"=>"57814", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.104065,29.557929
120,125,132,f,Substation,t,'"TSO"=>"", "oid"=>"57892", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.213928,31.856564
122,126,380,f,Substation,f,'"TSO"=>"", "oid"=>"57890", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',35.202942,31.799391
121,126,132,f,Substation,f,'"TSO"=>"", "oid"=>"57890", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',35.202942,31.799391
123,127,132,f,Substation,t,'"TSO"=>"", "oid"=>"57891", "country"=>"PA", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',35.345764,31.786552
125,128,380,f,Substation,f,'"TSO"=>"", "oid"=>"57880", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',35.595703,31.945171
124,128,132,f,Substation,f,'"TSO"=>"", "oid"=>"57880", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',35.595703,31.945171
126,129,132,f,Substation,f,'"TSO"=>"", "oid"=>"57836", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"1", "visible_on_printed"=>"1"',35.59433,31.670915
127,130,132,f,Substation,f,'"TSO"=>"", "oid"=>"57847", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.851135,31.947501
128,131,132,f,Substation,f,'"TSO"=>"", "oid"=>"57837", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.789337,31.672083
129,132,132,f,Substation,f,'"TSO"=>"", "oid"=>"56916", "country"=>"IL", "visible"=>"1", "EIC_code"=>"", "capacity"=>"-1", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.305939,30.896333
130,133,132,f,Substation,f,'"TSO"=>"", "oid"=>"57830", "country"=>"JO", "visible"=>"1", "EIC_code"=>"", "capacity"=>"0", "tie_line_s"=>"0", "visible_on_printed"=>"1"',35.533905,31.075285
